1.4209027,3.3120048,3.6617131,-0.11284837,2.2080123,-1.5365918
1.538591,3.6590898,3.9017258,-0.39713556,2.3535318,-1.748942
1.6250222,2.911536,3.755897,-0.51784915,1.9210585,-1.7570125
1.738798,3.5020578,4.2052155,0.14510539,2.5022252,-1.7208707
1.6624744,3.5059133,3.724701,-0.060988486,2.327874,-1.5880605
1.6936345,3.5565288,4.0924,-0.31073436,2.3731887,-1.8249967
1.6904696,3.8086534,3.7335043,-0.1978429,2.4373145,-1.6413935
1.51284,3.485763,3.3974166,0.02923882,2.264486,-1.3992128
2.1639242,3.671411,4.7708173,-0.6903988,2.4831479,-2.3132267
1.9631112,3.2651298,3.7833161,-0.0047038794,2.2370827,-1.6517911
1.6248043,3.1825657,3.5296023,-0.5251431,1.9935192,-1.6676818
1.8023605,2.8891912,3.7683363,-0.08188614,2.0328596,-1.6452981
1.8387132,3.792004,3.7603753,-0.009492159,2.4864094,-1.6154428
1.4681222,3.4231067,3.3631291,-0.08139455,2.1953785,-1.4159976
1.4597056,3.300397,3.7642548,-0.47272637,2.1262426,-1.7091793
1.6774024,3.5124226,3.9694502,-0.08236763,2.3856854,-1.6947645
1.9540465,3.3845053,4.0189314,-0.007437229,2.3527343,-1.7427454
1.3820952,3.4766338,3.1686969,0.12426829,2.2319882,-1.2510891
1.8167799,3.5059595,4.54399,-0.36010233,2.4452882,-2.044292
1.4013942,3.106091,3.7868774,-0.3467616,2.0744092,-1.6651393
1.8628172,3.36729,4.0630274,-0.360557,2.2577512,-1.8650038
2.1327038,4.1545153,4.010152,-0.4198599,2.6034982,-1.9090397
2.215982,3.897884,4.100485,0.010185629,2.6214817,-1.8142431
1.5162947,3.4655235,3.4699643,0.18105206,2.3153439,-1.3761165
1.3362744,3.6113453,3.459635,-0.2535348,2.264103,-1.4864885
1.7599696,3.4565623,3.4158354,-0.38839602,2.1336348,-1.598851
1.4223485,3.2285714,4.284195,-0.25973392,2.2814074,-1.8339393
1.7946212,3.7783341,4.613798,0.13590679,2.7337825,-1.8932307
1.7485332,3.5116098,4.010627,-0.03960377,2.4063776,-1.7098777
1.7053473,4.059632,4.0023494,-0.53464663,2.530566,-1.8644459
1.5802311,3.3766112,3.5264566,0.088100076,2.259332,-1.4437125
1.583262,3.3758087,3.0876079,0.27102932,2.2010286,-1.2079532
1.5327982,3.269071,3.1663306,-0.009341776,2.0912054,-1.327373
1.646421,3.1076508,3.0747576,-0.14877662,1.9494683,-1.3629318
1.4859581,3.5051637,4.07532,-0.5049764,2.2930238,-1.8460715
2.0194383,3.7188594,4.3540816,-0.43611783,2.4761062,-2.03266
1.8228064,3.4703796,3.8848965,-0.21448325,2.3048525,-1.7355243
1.6880288,3.8118854,4.269732,-0.06045124,2.610961,-1.8047423
1.787263,3.4946003,4.1016216,-0.24972409,2.361178,-1.8261051
1.4327176,3.1748714,3.3579473,0.37417227,2.2027633,-1.2518094
2.222938,4.0481315,4.8018093,-0.008648992,2.8631668,-2.097167
1.7535303,3.5339222,4.445652,-0.41488317,2.4199703,-2.0120578
1.7135867,3.0527139,3.9801006,-0.11165771,2.1576066,-1.7204617
1.6897615,3.3069391,3.6550949,-0.7998626,2.0065832,-1.8235631
1.5045376,3.0035973,4.0358086,-0.4630191,2.0525496,-1.8243425
2.0053172,3.8640597,3.9822092,-0.35871398,2.4756036,-1.8551438
2.4228704,3.7224905,4.620966,-0.17842364,2.6099963,-2.1261997
1.9126652,3.6062276,4.3825054,-0.15169904,2.5104327,-1.9259522
1.4759526,3.1561992,4.065479,-0.19667979,2.2088544,-1.7368782
1.5279495,3.4475656,4.0430045,-0.4879243,2.2612731,-1.8360524
2.1079082,3.901576,4.590614,-0.15584224,2.7004201,-2.0441456
1.4687111,3.2976775,3.689683,-0.16436113,2.1928062,-1.5747815
2.319333,3.8049667,4.420495,-0.67926854,2.460986,-2.199856
1.7148066,3.4692345,3.3113942,-0.36535433,2.1209705,-1.5408926
1.2595494,3.8899157,3.8809743,-0.23262167,2.5105824,-1.6279476
1.3507491,3.216105,3.6282248,0.050826102,2.2004988,-1.4541556
2.0901608,3.7426522,3.9678886,-0.05271861,2.4979558,-1.7610383
2.0332625,3.336619,3.4009438,-0.46136096,2.0470383,-1.6719322
1.7593368,2.8947663,3.745062,-0.20329988,1.9963752,-1.6698297
1.7969887,3.3814201,3.9136074,-0.38894492,2.2204947,-1.8031296
1.5828999,3.6241665,3.835696,-0.6135536,2.258741,-1.8066852
1.3306004,3.4870186,3.3423073,0.16792381,2.2933195,-1.2944236
1.5348407,3.2370186,3.6077075,0.23027349,2.2528403,-1.4191365
1.905237,4.3225694,4.581055,-0.7190647,2.7464552,-2.192365
1.5888937,3.7024028,3.5568314,0.3693933,2.5029988,-1.3568523
1.7935543,3.1453614,4.207349,-0.4047635,2.175273,-1.9260161
1.9255859,3.7051935,4.291125,-0.31447995,2.4895403,-1.947815
1.9582331,3.7272081,3.9180155,-0.44126987,2.3711603,-1.850673
2.0018249,4.087469,4.646311,0.19417128,2.904045,-1.9227562
1.8101972,3.6839874,4.372669,0.079484254,2.6121228,-1.8215942
2.1420312,3.7790368,4.2095165,0.06577474,2.6080778,-1.8249052
1.4130437,3.3839293,3.9492621,0.084739566,2.369913,-1.5793575
1.7489543,3.2132883,4.25925,0.13487259,2.3732398,-1.7504344
1.4301051,3.370682,3.560137,-0.38229507,2.135245,-1.5910329
2.020347,3.6531875,4.148505,-0.20284528,2.458722,-1.8716552
1.3767979,2.9157915,3.0618105,-0.114905655,1.8675858,-1.2960999
1.9640313,3.4030414,3.9260373,0.4436358,2.4650524,-1.5517042
1.5543766,3.5963888,4.3114505,0.05383697,2.5516145,-1.7579911
2.1698954,3.7763438,4.174606,-0.40534624,2.4653437,-1.9796238
1.8503368,3.2679853,3.981749,0.22434178,2.3540237,-1.6290214
1.729138,3.580114,3.892489,-0.24123907,2.3537436,-1.7287209
1.8455682,3.9155107,4.3041315,-0.06145996,2.6666656,-1.8479509
1.508146,3.1454473,3.549285,0.07463455,2.150834,-1.4457284
2.439847,3.7383795,4.102399,0.27313608,2.6151068,-1.7685337
1.6703923,3.0999393,4.4287105,-0.33399594,2.2303448,-1.9655461
1.5928947,3.8722713,4.090147,-0.03911835,2.6029692,-1.7076849
1.8214898,3.9856286,4.1181955,-0.6773334,2.4816992,-1.9825552
1.6119493,3.0232263,3.4561148,0.4686562,2.177572,-1.2937145
1.7480499,4.0140114,4.2914,-0.43086788,2.6089258,-1.9511261
1.5641332,3.148499,3.6045003,-0.25738412,2.0719006,-1.5931758
1.5389948,3.198328,3.9980245,-0.47941664,2.1319728,-1.8198831
