-1.3242614,-6.5366635,-2.412267,1.7266545,-2.0465198,-4.1021476
-1.4297127,-6.6867695,-2.2683544,1.5257576,-2.0265791,-4.0946293
-1.1754607,-7.1123276,-2.6435862,1.8074433,-1.9387419,-4.0095825
-1.4015765,-6.5425725,-2.2865775,1.355193,-1.9962958,-4.168912
-1.4387314,-6.838536,-2.5222273,1.4364276,-1.7448261,-3.6318104
-1.8497872,-7.783902,-2.6541805,2.1146295,-1.6721829,-3.3658316
-1.6531167,-6.8866005,-2.2581778,1.618306,-2.1193361,-4.0455904
-1.1655084,-6.426546,-2.3718133,0.99453783,-1.941919,-3.9124715
-1.2721089,-6.86941,-2.1436222,1.7771742,-2.0476117,-3.9554613
-1.7390097,-6.5332346,-1.9507986,1.2889147,-2.4009786,-4.6957107
-1.3591607,-6.791888,-2.3467531,1.913061,-2.0341096,-4.2258434
-1.291063,-6.14735,-2.386594,1.032578,-1.7273041,-3.6416411
-1.336421,-6.1708307,-2.4891598,1.6096925,-1.9591172,-3.9388416
-1.0565788,-6.3820972,-2.1461866,1.597692,-1.9890858,-3.9017954
-1.1328104,-5.5694313,-2.0944316,1.4731877,-2.08493,-4.1187687
-0.9917391,-6.2440796,-1.4398067,1.472846,-1.9329321,-4.0673842
-1.4263959,-6.3703966,-1.7868972,1.5962889,-2.0949898,-4.111795
-1.3272243,-6.734934,-2.6160223,1.4893131,-1.9490423,-3.9720397
-1.3618981,-6.100385,-2.2476225,1.7961997,-2.1308737,-4.2159195
-1.5056679,-6.367407,-2.5156877,1.5177572,-1.9468307,-3.9416137
-0.92505,-7.3215384,-2.3251328,1.5615535,-1.9411148,-3.9924026
-1.759191,-6.99651,-2.6814756,1.5112422,-2.0118477,-4.017602
-1.1408352,-6.9583263,-2.2131724,1.4508693,-2.0996318,-4.173148
-1.4485877,-7.5002136,-2.4804244,2.2670949,-1.5762174,-3.365435
-1.0477675,-6.681527,-3.0004175,1.5469773,-2.1897066,-4.3517632
-1.4889514,-6.3316207,-2.338761,1.7081323,-1.9856298,-4.048429
-1.258481,-6.0791454,-1.9063548,1.3945212,-2.230537,-4.487674
-1.4380116,-6.6801376,-2.5291624,1.8338224,-1.6418011,-3.3787057
-0.9512904,-6.354813,-2.4628112,1.3022176,-2.0357082,-4.1075664
-1.2540674,-6.665663,-2.4434826,1.9472853,-1.955005,-3.8625178
-1.0602932,-6.667198,-2.1540852,1.8891956,-2.1443825,-4.312897
-1.1590724,-6.825506,-2.2105014,1.7467768,-2.0045476,-4.102114
-1.3242614,-6.5366635,-2.412267,1.7266545,-2.0695014,-4.317088
-1.4297127,-6.6867695,-2.2683544,1.5257576,-2.0481822,-4.090402
-1.1754607,-7.1123276,-2.6435862,1.8074433,-2.3039014,-4.5641932
-1.4015765,-6.5425725,-2.2865775,1.355193,-2.2289574,-4.497623
-1.4387314,-6.838536,-2.5222273,1.4364276,-2.0393522,-4.210435
-1.8497872,-7.783902,-2.6541805,2.1146295,-1.796511,-3.6592522
-1.6531167,-6.8866005,-2.2581778,1.618306,-2.0110202,-4.095131
-1.1655084,-6.426546,-2.3718133,0.99453783,-2.2345262,-4.4887533
-1.2721089,-6.86941,-2.1436222,1.7771742,-2.0002165,-3.94604
-1.7390097,-6.5332346,-1.9507986,1.2889147,-2.259518,-4.556516
-1.3591607,-6.791888,-2.3467531,1.913061,-2.0800703,-3.9869645
-1.291063,-6.14735,-2.386594,1.032578,-2.1038682,-4.1024284
-1.336421,-6.1708307,-2.4891598,1.6096925,-2.03096,-4.056012
-1.0565788,-6.3820972,-2.1461866,1.597692,-1.9974165,-3.8516648
-1.1328104,-5.5694313,-2.0944316,1.4731877,-2.1088417,-4.2079525
-0.9917391,-6.2440796,-1.4398067,1.472846,-1.9548932,-3.9907246
-1.4263959,-6.3703966,-1.7868972,1.5962889,-2.287914,-4.602951
-1.3272243,-6.734934,-2.6160223,1.4893131,-2.0772653,-4.2350035
-1.3618981,-6.100385,-2.2476225,1.7961997,-1.9309763,-3.904459
-1.5056679,-6.367407,-2.5156877,1.5177572,-2.255773,-4.5371566
-0.92505,-7.3215384,-2.3251328,1.5615535,-1.8842608,-3.8871865
-1.759191,-6.99651,-2.6814756,1.5112422,-2.1141164,-4.3085113
-1.1408352,-6.9583263,-2.2131724,1.4508693,-2.0471146,-4.2258286
-1.4485877,-7.5002136,-2.4804244,2.2670949,-2.1553912,-4.2517166
-1.0477675,-6.681527,-3.0004175,1.5469773,-2.0796196,-4.121904
-1.4889514,-6.3316207,-2.338761,1.7081323,-2.2647328,-4.490294
-1.258481,-6.0791454,-1.9063548,1.3945212,-2.214882,-4.3011436
-1.4380116,-6.6801376,-2.5291624,1.8338224,-2.0015578,-3.9871554
-0.9512904,-6.354813,-2.4628112,1.3022176,-2.1893675,-4.357664
-1.2540674,-6.665663,-2.4434826,1.9472853,-1.75669,-3.6705258
-1.0602932,-6.667198,-2.1540852,1.8891956,-1.9903105,-3.8584409
-1.1590724,-6.825506,-2.2105014,1.7467768,-2.0571232,-4.094232
-1.3242614,-6.5366635,-2.412267,1.7266545,-1.9753865,-4.031748
-1.4297127,-6.6867695,-2.2683544,1.5257576,-2.0681689,-4.2606153
-1.1754607,-7.1123276,-2.6435862,1.8074433,-2.0516016,-4.050733
-1.4015765,-6.5425725,-2.2865775,1.355193,-1.7612511,-3.7528286
-1.4387314,-6.838536,-2.5222273,1.4364276,-2.0837188,-4.0905585
-1.8497872,-7.783902,-2.6541805,2.1146295,-1.5367637,-3.205233
-1.6531167,-6.8866005,-2.2581778,1.618306,-1.8196692,-3.6758952
-1.1655084,-6.426546,-2.3718133,0.99453783,-1.7246016,-3.6197197
-1.2721089,-6.86941,-2.1436222,1.7771742,-2.067316,-3.9933605
-1.7390097,-6.5332346,-1.9507986,1.2889147,-2.1124887,-4.206448
-1.3591607,-6.791888,-2.3467531,1.913061,-2.01165,-4.0499835
-1.291063,-6.14735,-2.386594,1.032578,-1.9837928,-3.940565
-1.336421,-6.1708307,-2.4891598,1.6096925,-1.9893848,-3.8337672
-1.0565788,-6.3820972,-2.1461866,1.597692,-2.2419345,-4.5398445
-1.1328104,-5.5694313,-2.0944316,1.4731877,-2.0065176,-4.074876
-0.9917391,-6.2440796,-1.4398067,1.472846,-1.8585284,-3.7570722
-1.4263959,-6.3703966,-1.7868972,1.5962889,1.7068108,2.9541883
-1.3272243,-6.734934,-2.6160223,1.4893131,2.026775,3.4831555
-1.3618981,-6.100385,-2.2476225,1.7961997,2.2130144,3.857846
-1.5056679,-6.367407,-2.5156877,1.5177572,2.0574768,3.499957
-0.92505,-7.3215384,-2.3251328,1.5615535,2.1778815,3.828646
-1.759191,-6.99651,-2.6814756,1.5112422,2.1792953,3.7025964
-1.1408352,-6.9583263,-2.2131724,1.4508693,2.270361,3.9411428
-1.4485877,-7.5002136,-2.4804244,2.2670949,2.2665186,3.9172285
-1.0477675,-6.681527,-3.0004175,1.5469773,2.1423302,3.6727488
-1.4889514,-6.3316207,-2.338761,1.7081323,2.1875896,3.8039358
-1.258481,-6.0791454,-1.9063548,1.3945212,1.968997,3.4462628
-1.4380116,-6.6801376,-2.5291624,1.8338224,1.93769,3.3268096
-0.9512904,-6.354813,-2.4628112,1.3022176,2.2352228,3.9194763
-1.2540674,-6.665663,-2.4434826,1.9472853,2.3133504,3.9370377
-1.0602932,-6.667198,-2.1540852,1.8891956,1.998656,3.4717066
-1.1590724,-6.825506,-2.2105014,1.7467768,2.1179605,3.6948793
-1.3242614,-6.5366635,-2.412267,1.7266545,2.3182912,4.0412674
-1.4297127,-6.6867695,-2.2683544,1.5257576,1.9107406,3.3517237
-1.1754607,-7.1123276,-2.6435862,1.8074433,1.9318836,3.371902
-1.4015765,-6.5425725,-2.2865775,1.355193,2.2317188,3.8619
-1.4387314,-6.838536,-2.5222273,1.4364276,2.0774539,3.6714547
-1.8497872,-7.783902,-2.6541805,2.1146295,2.3799274,4.0981984
-1.6531167,-6.8866005,-2.2581778,1.618306,2.253374,3.87687
-1.1655084,-6.426546,-2.3718133,0.99453783,1.8378413,3.1863263
-1.2721089,-6.86941,-2.1436222,1.7771742,2.1483724,3.7406461
-1.7390097,-6.5332346,-1.9507986,1.2889147,2.0860443,3.6279194
-1.3591607,-6.791888,-2.3467531,1.913061,1.6313527,2.8424354
-1.291063,-6.14735,-2.386594,1.032578,2.3407621,4.0608435
-1.336421,-6.1708307,-2.4891598,1.6096925,1.9682274,3.393826
-1.0565788,-6.3820972,-2.1461866,1.597692,2.3088405,4.0014277
-1.1328104,-5.5694313,-2.0944316,1.4731877,2.2346973,3.832637
-0.9917391,-6.2440796,-1.4398067,1.472846,2.3046076,4.0221157
-1.4263959,-6.3703966,-1.7868972,1.5962889,2.0039134,3.4607542
-1.3272243,-6.734934,-2.6160223,1.4893131,2.0820398,3.5466273
-1.3618981,-6.100385,-2.2476225,1.7961997,2.178082,3.8033183
-1.5056679,-6.367407,-2.5156877,1.5177572,1.9717276,3.448724
-0.92505,-7.3215384,-2.3251328,1.5615535,2.3348086,4.0383444
-1.759191,-6.99651,-2.6814756,1.5112422,2.2775655,3.9215057
-1.1408352,-6.9583263,-2.2131724,1.4508693,1.9288528,3.3172426
-1.4485877,-7.5002136,-2.4804244,2.2670949,1.9515648,3.4179423
-1.0477675,-6.681527,-3.0004175,1.5469773,2.311824,3.9734476
-1.4889514,-6.3316207,-2.338761,1.7081323,2.1289308,3.6671221
-1.258481,-6.0791454,-1.9063548,1.3945212,2.0424974,3.5226026
-1.4380116,-6.6801376,-2.5291624,1.8338224,1.924679,3.2626727
-0.9512904,-6.354813,-2.4628112,1.3022176,2.229831,3.8907564
-1.2540674,-6.665663,-2.4434826,1.9472853,2.2163815,3.880439
-1.0602932,-6.667198,-2.1540852,1.8891956,2.244734,3.9167998
-1.1590724,-6.825506,-2.2105014,1.7467768,2.05381,3.5343523
-1.3242614,-6.5366635,-2.412267,1.7266545,2.2315645,3.8721445
-1.4297127,-6.6867695,-2.2683544,1.5257576,2.2625816,3.9512308
-1.1754607,-7.1123276,-2.6435862,1.8074433,2.0625622,3.5878556
-1.4015765,-6.5425725,-2.2865775,1.355193,2.2763925,3.9168074
-1.4387314,-6.838536,-2.5222273,1.4364276,2.2274582,3.83833
-1.8497872,-7.783902,-2.6541805,2.1146295,2.0702922,3.6212928
-1.6531167,-6.8866005,-2.2581778,1.618306,1.7616551,3.0370023
-1.1655084,-6.426546,-2.3718133,0.99453783,1.9829972,3.4957385
-1.2721089,-6.86941,-2.1436222,1.7771742,2.0702143,3.5859096
-1.7390097,-6.5332346,-1.9507986,1.2889147,2.239261,3.843877
-1.3591607,-6.791888,-2.3467531,1.913061,2.300223,3.9967568
-1.291063,-6.14735,-2.386594,1.032578,2.2534487,3.8428714
-1.336421,-6.1708307,-2.4891598,1.6096925,2.504245,4.342332
-1.0565788,-6.3820972,-2.1461866,1.597692,2.0881593,3.6651714
-1.1328104,-5.5694313,-2.0944316,1.4731877,2.3293953,4.0279026
-0.9917391,-6.2440796,-1.4398067,1.472846,2.33355,4.0233216
-1.4263959,-6.3703966,-1.7868972,1.5962889,2.0437815,3.5162609
-1.3272243,-6.734934,-2.6160223,1.4893131,2.343093,4.027272
-1.3618981,-6.100385,-2.2476225,1.7961997,1.8600597,3.2481334
-1.5056679,-6.367407,-2.5156877,1.5177572,1.895716,3.3421626
-0.92505,-7.3215384,-2.3251328,1.5615535,2.1250868,3.6995099
-1.759191,-6.99651,-2.6814756,1.5112422,2.304219,3.9829705
-1.1408352,-6.9583263,-2.2131724,1.4508693,1.935503,3.390782
-1.4485877,-7.5002136,-2.4804244,2.2670949,1.9961402,3.4691799
-1.0477675,-6.681527,-3.0004175,1.5469773,2.1345325,3.6429965
-1.4889514,-6.3316207,-2.338761,1.7081323,2.1389778,3.6938393
-1.258481,-6.0791454,-1.9063548,1.3945212,1.6275886,2.7819924
-1.4380116,-6.6801376,-2.5291624,1.8338224,2.2449436,3.8774607
-0.9512904,-6.354813,-2.4628112,1.3022176,2.1311884,3.6990526
-1.2540674,-6.665663,-2.4434826,1.9472853,2.1812825,3.7702906
-1.0602932,-6.667198,-2.1540852,1.8891956,2.3910065,4.1400414
-1.1590724,-6.825506,-2.2105014,1.7467768,2.268615,3.9160883
-1.3242614,-6.5366635,-2.412267,1.7266545,2.4404411,4.233902
-1.4297127,-6.6867695,-2.2683544,1.5257576,2.2345026,3.8811824
-1.1754607,-7.1123276,-2.6435862,1.8074433,2.2560601,3.9011362
-1.4015765,-6.5425725,-2.2865775,1.355193,2.3686342,4.0936403
-1.4387314,-6.838536,-2.5222273,1.4364276,1.904979,3.2904727
-1.8497872,-7.783902,-2.6541805,2.1146295,2.3749728,4.097967
-1.6531167,-6.8866005,-2.2581778,1.618306,2.2737722,3.9636333
-1.1655084,-6.426546,-2.3718133,0.99453783,2.4449584,4.189222
-1.2721089,-6.86941,-2.1436222,1.7771742,2.2064638,3.8282397
-1.7390097,-6.5332346,-1.9507986,1.2889147,2.2234144,3.8606527
-1.3591607,-6.791888,-2.3467531,1.913061,2.3598485,4.0963626
-1.291063,-6.14735,-2.386594,1.032578,1.9541245,3.3844287
-1.336421,-6.1708307,-2.4891598,1.6096925,2.1745424,3.7298434
-1.0565788,-6.3820972,-2.1461866,1.597692,2.2375832,3.8252113
-1.1328104,-5.5694313,-2.0944316,1.4731877,2.259927,3.8361852
-0.9917391,-6.2440796,-1.4398067,1.472846,2.1925623,3.8424337
-1.4263959,-6.3703966,-1.7868972,1.5962889,1.8778169,3.2591374
-1.3272243,-6.734934,-2.6160223,1.4893131,2.0812373,3.6005995
-1.3618981,-6.100385,-2.2476225,1.7961997,2.0496888,3.5243564
-1.5056679,-6.367407,-2.5156877,1.5177572,2.3187187,4.022671
-0.92505,-7.3215384,-2.3251328,1.5615535,1.9252543,3.3463333
-1.759191,-6.99651,-2.6814756,1.5112422,2.1227982,3.6963794
-1.1408352,-6.9583263,-2.2131724,1.4508693,2.103228,3.6308253
-1.4485877,-7.5002136,-2.4804244,2.2670949,2.1604586,3.7369225
-1.0477675,-6.681527,-3.0004175,1.5469773,2.5229397,4.306113
-1.4889514,-6.3316207,-2.338761,1.7081323,2.3982618,4.0968843
-1.258481,-6.0791454,-1.9063548,1.3945212,2.4526157,4.2764535
-1.4380116,-6.6801376,-2.5291624,1.8338224,2.290445,3.9325235
-0.9512904,-6.354813,-2.4628112,1.3022176,2.064646,3.6513016
-1.2540674,-6.665663,-2.4434826,1.9472853,2.2226093,3.8708923
