0.66578484,0.41013402,6.9312525,-3.4771316,2.177567
0.662614,0.40099427,6.1029644,-3.0856245,1.9768293
0.7575503,0.3658125,6.5353866,-3.2716405,2.1103077
0.5788398,0.64912593,7.123427,-3.6522062,2.1402328
0.6449118,0.59686697,7.019973,-3.5826025,2.1420677
0.45525205,0.15012476,6.368737,-3.1370425,2.0751922
0.83411014,0.44287124,7.8488274,-3.9096866,2.4239855
0.5349487,0.5389595,7.255769,-3.679614,2.1959841
0.7141383,0.43588126,7.790411,-3.8863025,2.3894787
0.57417387,0.15963398,7.1328154,-3.4924014,2.2815287
0.6158192,0.3288733,6.899059,-3.4373794,2.1836572
0.57253975,0.51836413,7.051434,-3.5748312,2.1588054
0.66844445,0.57202816,6.908304,-3.5206163,2.126184
0.8208169,0.2125811,7.6372147,-3.7337391,2.4355233
0.81561494,0.30711076,6.944024,-3.4405534,2.23786
0.7096254,0.3380832,7.3063345,-3.626572,2.2980866
0.60440886,0.38393122,6.270307,-3.1614945,2.0118973
0.69048595,0.5553359,6.1290298,-3.1482284,1.9442687
0.8462894,0.5752349,7.42116,-3.7528636,2.2837281
0.48700494,0.47148168,7.03205,-3.5545282,2.1516254
0.5501418,0.6248168,7.288932,-3.7232122,2.1823823
0.63991845,0.4456923,7.4174004,-3.7185361,2.2816272
0.31386694,0.5274299,5.961093,-3.0800633,1.8414288
0.5550084,0.50905335,7.2523694,-3.6669064,2.2074094
0.59182465,0.45322004,6.348742,-3.2222412,2.0089712
0.8985648,0.20587112,7.6025257,-3.711081,2.4433382
0.48273164,0.8733658,7.2364063,-3.7856553,2.086031
0.4701201,0.44839042,5.64734,-2.8980076,1.8161254
0.63451445,0.3016286,7.1776505,-3.5579388,2.2631001
0.4570555,0.5960971,7.5800853,-3.8551059,2.2446337
0.6935378,0.3029768,7.1863766,-3.5593512,2.2757747
0.70539117,0.49784964,7.0883636,-3.5782099,2.1982946
0.42467988,0.5949159,7.717873,-3.921074,2.2727094
0.45614916,0.25413004,7.560855,-3.7312393,2.337468
0.6296649,0.34075254,6.049289,-3.0419521,1.9748044
0.60298675,0.54074883,6.9833302,-3.548783,2.141373
0.32524806,0.52516407,7.39328,-3.7506313,2.1947775
0.5444197,0.737661,6.917519,-3.5871747,2.0581598
0.33476254,0.67953736,7.099079,-3.6639626,2.0804102
0.61850524,0.34385747,6.648329,-3.324637,2.118495
0.7319881,0.30760145,6.918575,-3.4332194,2.2160125
0.52044874,0.52774155,7.5531545,-3.8161385,2.2693048
0.6148595,0.23984744,6.6212378,-3.2771757,2.1409068
0.38228816,0.6688982,6.0984483,-3.188402,1.8472947
0.43296975,0.7592105,6.9422436,-3.6119335,2.0374284
0.6462271,0.4339685,7.3174534,-3.6673706,2.261678
0.7007086,0.35327947,6.2360516,-3.1300106,2.0300925
0.6350113,0.6329705,7.7884026,-3.9557793,2.3180287
0.5425037,0.58170706,7.6349,-3.8714507,2.2779782
0.72424877,0.54717165,8.081928,-4.0599265,2.4309137
0.51638603,0.30159044,7.2649937,-3.6051779,2.2626295
0.63452095,0.5324036,6.90659,-3.5083008,2.1308076
0.19807696,0.4180168,6.7748575,-3.4312432,2.0504682
0.63002086,0.6303283,7.3168087,-3.7339008,2.2024155
0.6656535,0.34391135,7.1335697,-3.54981,2.245991
0.9134915,0.59044045,7.3932543,-3.741311,2.2849896
0.6014943,0.3191309,6.7639723,-3.3714888,2.1507208
0.40305805,0.5440228,7.797978,-3.9427059,2.3028586
0.3616575,0.572458,5.5171547,-2.8843727,1.7287332
0.7314525,0.5089841,7.8761578,-3.9501731,2.3927863
0.69684446,0.25412259,7.1448708,-3.5232887,2.2801852
0.6198677,0.5249853,7.010975,-3.5555604,2.1557684
0.6867316,0.6790212,7.128233,-3.6587753,2.1528356
0.7307746,0.33252692,7.3052893,-3.6230917,2.3033326
0.8047681,0.65233207,7.377429,-3.7604542,2.2433095
0.72067416,0.30423516,7.196433,-3.563051,2.2828994
0.7745455,0.5891087,6.319311,-3.2443848,1.9967566
0.96040154,0.53944576,7.2850065,-3.6709006,2.2817433
0.5424519,0.9160001,7.1617575,-3.761785,2.0666282
0.7411316,0.6004996,7.542534,-3.823881,2.286759
0.9690038,0.34904677,7.5269523,-3.7199872,2.3969653
0.6437999,0.36411116,7.358387,-3.6632338,2.2912095
0.63987446,0.4227175,6.975914,-3.503689,2.1801093
0.47615474,0.40612048,6.5492277,-3.3066206,2.0500994
0.33322987,0.647969,7.2434235,-3.7211592,2.1244817
0.55972874,0.5503093,6.957383,-3.542119,2.1242833
0.57137966,0.60294354,7.3946886,-3.764353,2.2184517
0.68371075,0.44904974,7.647803,-3.8254356,2.3451748
0.55308884,0.5430561,7.8623962,-3.9646363,2.3466713
0.4603604,0.59654737,7.2844505,-3.71638,2.1727464
0.63864255,0.33053416,6.2913604,-3.1516137,2.0386438
0.60351896,0.5361555,6.934493,-3.524299,2.1308286
0.42677885,0.5660891,7.544937,-3.8301415,2.2390003
0.64530814,0.55346906,6.7716627,-3.451502,2.0937555
0.46288055,0.4316268,6.7313557,-3.4013433,2.0849392
0.36845887,0.7108177,7.329907,-3.7809792,2.1342149
0.6285161,0.64517903,6.5135827,-3.3621237,2.0012665
0.7155101,0.41089135,6.7214108,-3.3762949,2.135185
0.6554004,0.22498034,7.490531,-3.6778705,2.3654583
0.7189215,0.5817412,7.532362,-3.8139858,2.2855182
0.62706435,0.7329675,7.598402,-3.900656,2.2414746
0.43183208,0.45070454,7.429264,-3.736837,2.2445877
0.68906313,0.19039913,6.8347216,-3.3567808,2.221029
0.6061399,0.61396,7.8657885,-3.9872324,2.337061
