-0.7633458,6.053166,1.4024765,-3.1897013
-0.7698921,6.4997196,1.6978304,-4.163093
-0.8984031,6.4491305,1.7471654,-4.3625216
-0.7366369,5.3702745,1.5069258,-3.5417662
-0.84742266,6.6771955,-0.6493049,3.5967643
-0.6852702,6.0563555,-0.6266897,3.568935
-0.8110896,5.855843,-0.5877759,3.4462245
-0.9923949,6.9391603,-0.5309239,3.2152517
-0.698135,5.894412,-0.58848524,3.4461703
-0.91979045,6.38268,-0.71619064,3.8190074
-0.6652012,5.4117665,-0.601973,3.4642143
-0.68314934,5.554888,-0.4605193,3.0080807
-0.681843,5.5000424,-0.5456457,3.2984366
-0.98076946,6.0124526,-0.63116926,3.572987
-1.016909,6.1561728,-0.5733757,3.3293839
-0.729508,6.276888,-0.62622184,3.535463
-1.4908024,6.155538,-0.63222414,3.5638914
-1.2640612,5.890636,-0.60763705,3.4627135
-0.71472275,5.7895346,-0.545721,3.3093042
-0.69956017,6.3086605,-0.6629786,3.6906688
-0.5702503,6.574073,-0.51645094,3.1683264
-0.6474376,5.509516,-0.46605653,3.0134928
-0.68760884,5.5826955,-0.6192913,3.5129235
-1.4265566,6.262438,-0.65744144,3.6966274
-0.6381994,6.1811047,-0.6339787,3.569898
-0.8114346,6.9923897,-0.7693834,3.986958
-1.08705,6.9740644,-0.5938045,3.4349337
-0.7969129,5.2750516,-0.73833364,3.940314
-1.1495113,6.1207733,-0.7058583,3.8326194
-0.68673855,6.1672993,-0.80220205,4.1018195
-0.8175309,6.475281,-0.55460477,3.3242095
-1.0373958,6.6367464,-0.7139259,3.840954
-0.7633458,6.053166,-0.5488437,3.2950044
-0.7698921,6.4997196,-0.66915184,3.6961627
-0.8984031,6.4491305,-0.5357057,3.2247877
-0.7366369,5.3702745,-0.76748925,4.001925
-0.84742266,6.6771955,-0.6756014,3.6967113
-0.6852702,6.0563555,-0.7181011,3.8267283
-0.8110896,5.855843,-0.5277713,3.2302854
-0.9923949,6.9391603,-0.63069457,3.5744905
-0.698135,5.894412,-0.6636543,3.6623864
-0.91979045,6.38268,-0.6326438,3.5527
-0.6652012,5.4117665,-0.38733548,2.7622206
-0.68314934,5.554888,-0.66023123,3.6794152
-0.681843,5.5000424,-0.57691216,3.3791027
-0.98076946,6.0124526,-0.6055713,3.494086
-1.016909,6.1561728,-0.56315494,3.3796089
-0.729508,6.276888,-0.53113145,3.2255397
-1.4908024,6.155538,-0.47124112,3.0083766
-1.2640612,5.890636,-0.5976972,3.4574943
-0.71472275,5.7895346,-0.578503,3.3701298
-0.69956017,6.3086605,-0.6980646,3.798933
-0.5702503,6.574073,-0.6702706,3.7236712
-0.6474376,5.509516,-0.63215804,3.5599148
-0.68760884,5.5826955,-0.62210107,3.525458
-1.4265566,6.262438,-0.6409359,3.61084
-0.6381994,6.1811047,-0.69980603,3.7621295
-0.8114346,6.9923897,-0.58466446,3.4270039
-1.08705,6.9740644,-0.44603068,2.9931462
-0.7969129,5.2750516,-0.61218166,3.5001493
-1.1495113,6.1207733,-0.5088022,3.1650376
-0.68673855,6.1672993,-0.5514175,3.3102155
-0.8175309,6.475281,-0.51810646,3.1963167
-1.0373958,6.6367464,-0.5359737,3.266882
-0.7633458,6.053166,-0.76813287,4.030722
-0.7698921,6.4997196,-0.62708414,3.534921
-0.8984031,6.4491305,-0.5442628,3.2816308
-0.7366369,5.3702745,-0.79340345,4.1095076
-0.84742266,6.6771955,-0.60203886,3.469453
-0.6852702,6.0563555,-0.72488946,3.8550565
-0.8110896,5.855843,-0.5299069,3.2101572
-0.9923949,6.9391603,-0.50266445,3.16877
-0.698135,5.894412,-0.66294205,3.646766
-0.91979045,6.38268,-0.8101674,4.1414065
-0.6652012,5.4117665,-0.58258116,3.3991063
-0.68314934,5.554888,-0.46278077,3.0440433
-0.681843,5.5000424,-0.70703596,3.7792988
-0.98076946,6.0124526,-0.6265777,3.5056248
-1.016909,6.1561728,-0.36121434,2.6802433
-0.729508,6.276888,-0.6318012,3.594226
-1.4908024,6.155538,-0.5473537,3.2622302
-1.2640612,5.890636,-0.54549295,3.3018844
-0.71472275,5.7895346,-0.46135366,2.9771764
-0.69956017,6.3086605,-0.6469819,3.6687393
-0.5702503,6.574073,-0.5543462,3.3241086
-0.6474376,5.509516,-0.69283134,3.7602057
-0.68760884,5.5826955,-0.5467418,3.2753174
-1.4265566,6.262438,-0.6503126,3.6188366
-0.6381994,6.1811047,-0.55708665,3.360651
-0.8114346,6.9923897,-0.6870691,3.7685373
-1.08705,6.9740644,-0.5929047,3.4470031
-0.7969129,5.2750516,-0.7788686,4.02799
-1.1495113,6.1207733,-0.5577146,3.3269858
-0.68673855,6.1672993,-0.71964353,3.8133025
-0.8175309,6.475281,-0.63857454,3.5760987
-1.0373958,6.6367464,-0.6513713,3.6451097
-0.7633458,6.053166,-0.7384581,3.9301255
-0.7698921,6.4997196,-0.49481285,3.124902
-0.8984031,6.4491305,-0.5854923,3.3959496
-0.7366369,5.3702745,-0.64858323,3.6363344
-0.84742266,6.6771955,-0.4819786,3.0695221
-0.6852702,6.0563555,-0.6894168,3.7908986
-0.8110896,5.855843,-0.5710604,3.3904438
-0.9923949,6.9391603,-0.6325187,3.5461037
-0.698135,5.894412,-0.5506842,3.332452
-0.91979045,6.38268,-0.64578295,3.5999184
-0.6652012,5.4117665,-0.46090752,2.9538605
-0.68314934,5.554888,-0.6103169,3.5090973
-0.681843,5.5000424,-0.7240744,3.8499231
-0.98076946,6.0124526,-0.71302074,3.807985
-1.016909,6.1561728,-0.73794395,3.9581814
-0.729508,6.276888,-0.6504635,3.6087592
-1.4908024,6.155538,-0.6793272,3.7612948
-1.2640612,5.890636,-0.66450685,3.6441445
